	conversation_id	lang	reply_settings	created_at	clean_text	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	geo.coordinates.type	geo.coordinates.coordinates	textblob_Polarity	textblob_Subjectivity	vader_Polarity	vader_Subjectivity	AFINN_scores	AFINN_sentiments	SentiWordNet_scores	normalized_textblob_Polarity	normalized_textblob_Subjectivity	normalized_vader_Polarity	normalized_vader_Subjectivity	normalized_AFINN_scores	normalized_SentiWordNet_scores	our_label	annotator	roberta_content	roberta_polarity	roberta_sentiment	keyword	normalized_roberta_polarity	textblob_label	vader_label	AFINN_label	SentiWordNet_label	roberta_label
18206	1633566366320951296	en	everyone	3/9/2023 3:39	 jessekellydc russia and china also wnat the divide at least your willing to admit in assisting in their endeavors	@JesseKellyDC Russia and China also wnat the divide. At least your willing to admit in assisting in their endeavors.	1144060000000000000	[{'type': 'replied_to', 'id': '1633566366320951296'}]	1633670000000000000	['1633673938596245507']	0	0	0	7	34082620.0						-0.025	0.575	0.2023	0.153	-1	negative	0.75	0.4875	0.575	0.601620664	0.170758929	0.469387755	0.507936508	negative	sarik	@user Russia and China also wnat the divide. At least your willing to admit in assisting in their endeavors.	-0.282134801	negative	russia	0.307758392	neutral	neutral	neutral	neutral	negative
18241	1633673861479669760	en	everyone	1678333175000000000	rt  kimdotcom the us govt funded the research that created covid19 and killed millions  blew up the nordstream pipelines in an act of int	RT @KimDotcom: The US Govt funded the research that created Covid-19 and killed millions, blew up the NordStream pipelines in an act of int…	1140815866688417792	[{'type': 'retweeted', 'id': '1633517462137475072'}]	1633673861479669760	['1633673861479669766']	3081	0	0	0							-0.2	0.0	-0.5423	0.333	-3	negative	0.0	0.4	0.0	0.2245125348	0.3716517857	0.4285714286	0.4126984127	negative	melissa	RT @user The US Govt funded the research that created Covid-19 and killed millions, blew up the NordStream pipelines in an act of int…	-0.7064193487	negative	russia	0.0252108038	neutral	negative	neutral	neutral	negative
18325	1633673707729178624	en	everyone	3/9/2023 3:38	rt  peterbakernyt trump tells hannity on his radio show that he would have been willing to let russia take over parts of ukraine while h	"RT @peterbakernyt: Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h"	900184000000000000	[{'type': 'retweeted', 'id': '1633604224843120640'}]	1633670000000000000	['1633673707729178625']	1179	0	0	0							0.25	0.75	0.0	0.0	0	neutral	0.25	0.625	0.75	0.499164345	0.0	0.489795918	0.444444444	neutral	sarik	"RT @user Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h"	-0.139092445	neutral	russia	0.403015862	positive	neutral	neutral	neutral	neutral
18347	1633667062936510464	en	everyone	3/9/23 3:38	 davidafrench david in 2017 trump colluded with russiadavid in 2018 trump colluded with russiadavid in 2019 trump colluded with russiadavid in 2020 trump colluded with russiadavid in 2021 questioning the results of an election is deeply immoral https  tco 6ltohenezq	"@DavidAFrench David in 2017: ""Trump colluded with Russia.""

David in 2018: ""Trump colluded with Russia.""

David in 2019: ""Trump colluded with Russia.""

David in 2020: ""Trump colluded with Russia.""

David in 2021: ""Questioning the results of an election is deeply immoral!"" https://t.co/6lTOHeneZq"	1548170000000000000	[{'type': 'replied_to', 'id': '1633667062936510466'}]	1633670000000000000	['1633673675747500033']	0	0	1	18	240107748.0						0.0	0.4	-0.5709	0.164	-1	negative	-0.75	0.5	0.4	0.210027855	0.183035714	0.469387755	0.317460318	negative	melissa	"@user David in 2017: ""Trump colluded with Russia.""

David in 2018: ""Trump colluded with Russia.""

David in 2019: ""Trump colluded with Russia.""

David in 2020: ""Trump colluded with Russia.""

David in 2021: ""Questioning the results of an election is deeply immoral!"" http"	-0.388472676	negative	russia	0.236943864	neutral	negative	neutral	negative	negative
18374	1633673620001005568	en	everyone	3/9/23 3:38	rt  castlvillageman very quietly the uk has signed an mou to allow 500 000 visas for people from indiathat is the same india that is bac	"RT @castlvillageman: Very quietly the UK has signed an MOU to allow 500,000 visas for people from India.
That is the same India that is bac…"	1543510000000000000	[{'type': 'retweeted', 'id': '1633120286953308164'}]	1633670000000000000	['1633673620001005568']	1011	0	0	0							0.0	0.333333333	0.2263	0.147	1	positive	-0.375	0.5	0.333333333	0.613775639	0.1640625	0.510204082	0.365079365	negative	melissa	"RT @user Very quietly the UK has signed an MOU to allow 500,000 visas for people from India.
That is the same India that is bac…"	-0.009999665	neutral	russia	0.488983768	neutral	neutral	neutral	negative	neutral
18413	1633673535771090944	en	everyone	2023-03-09 03:38:17	rt  aaronjmate referring to isis   repryanzinke  rmt  says we cant withdraw from syria because either we fight em in syria  or well f	"RT @aaronjmate: Referring to ISIS, @RepRyanZinke (R-MT) says we can't withdraw from Syria because ""either we fight 'em in Syria, or we'll f…"	1056323614872686592	[{'type': 'retweeted', 'id': '1633627251072815108'}]	1633673535771090944	['1633673535771090944']	113	0	0	0							0.0	0.0	-0.3818	0.157	-1	negative	0.0	0.5	0.0	0.3057989364	0.1752232143	0.4693877551	0.4126984127	neutral	anu	"RT @user Referring to ISIS, @user (R-MT) says we can't withdraw from Syria because ""either we fight 'em in Syria, or we'll f…"	-0.522665441	negative	russia	0.1475796804	neutral	negative	neutral	neutral	negative
18458	1633669130250510336	en	everyone	3/9/23 3:37	 globalnews are they nazis  or just have zero grasp of recent history russia is ending the war began by cia coup  nato weapons and willing ukronazis https  tco 6isrdn6kih https  tco zb0wjduzqb	@globalnews Are they Nazis, or just have zero grasp of recent history? Russia is ending the war began by CIA coup, NATO weapons and willing UkroNazis. https://t.co/6Isrdn6Kih https://t.co/zb0wJdUzQB	1614680000000000000	[{'type': 'quoted', 'id': '1610463673411317761'}, {'type': 'replied_to', 'id': '1633669130250510336'}]	1633670000000000000	['1633673456712548352']	0	0	0	12	116502194.0						0.125	0.5	-0.7269	0.217	-2	negative	0.5	0.5625	0.5	0.131020512	0.2421875	0.448979592	0.476190476	negative	melissa	@user Are they Nazis, or just have zero grasp of recent history? Russia is ending the war began by CIA coup, NATO weapons and willing UkroNazis. http http	-0.635148943	negative	russia	0.07267254	neutral	negative	neutral	neutral	negative
18467	1633673444377100288	en	everyone	3/9/23 3:37	thanks   olgafromukr for this reminder that russia did the same to south ossetia and abkhazia as they are trying to do in ukraine i support georgians who want to be free of russian oppression https  tco diihf5scax	Thanks, @OlgafromUkr for this reminder that Russia did the same to South Ossetia and Abkhazia as they are trying to do in Ukraine. I support Georgians who want to be free of Russian oppression. https://t.co/DiIHF5ScAX	279062009	[{'type': 'quoted', 'id': '1633549444745404432'}]	1633670000000000000	['1633673444377100296']	0	0	0	22							0.2	0.333333333	0.8481	0.405	4	positive	0.5	0.6	0.333333333	0.928690808	0.452008929	0.571428571	0.476190476	positive	melissa	Thanks, @user for this reminder that Russia did the same to South Ossetia and Abkhazia as they are trying to do in Ukraine. I support Georgians who want to be free of Russian oppression. http	0.244918659	neutral	russia	0.658743798	neutral	positive	neutral	neutral	positive
18512	1633568912875896832	en	everyone	1678333058000000000	 nkulw just say you support russia	@nkulw Just say you support Russia	1555910835461132288	[{'type': 'replied_to', 'id': '1633673269420146691'}]	1633673371413086208	['1633673371413086208']	0	0	0	6	1.5559108350000003e+18						0.0	0.0	0.40190000000000003	0.47400000000000003	2	positive	0.0	0.5	0.0	0.7027095467000001	0.5290178571	0.5306122449	0.4126984127	positive	sarik	@user Just say you support Russia	-0.3452140093	negative	russia	0.2657514931	neutral	positive	neutral	neutral	negative
18522	1633673350248640512	en	everyone	2023-03-09 03:37:33	rt  jimmy_dore while you scream about russia invading ukraine  remember united states illegally invaded syria amp  is currently occupying 1 3	RT @jimmy_dore: While you scream about Russia invading Ukraine, remember United States illegally invaded Syria &amp; is CURRENTLY occupying 1/3…	1559295507972907008	[{'type': 'retweeted', 'id': '1633655341346074624'}]	1633673350248640512	['1633673350248640521']	392	0	0	0							-0.25	0.45	0.0258	0.282	-4	negative	0.375	0.375	0.45	0.5122309445000001	0.3147321429	0.4081632653	0.4603174603	negative	anu	RT @user While you scream about Russia invading Ukraine, remember United States illegally invaded Syria &amp; is CURRENTLY occupying 1/3…	-0.5783634186000001	negative	russia	0.1104882301	negative	neutral	neutral	neutral	negative
18624	1633673153078767616	en	everyone	3/9/23 3:36	russiaukraine war live blackouts in odesa and kharkiv amid missile strikes across ukraine#odesa #maksymmarchenko #telegram #olehsynehubov #dnipro #lutskandrivnehttps  tco ziy6uxwpyb	"Russia-Ukraine war live: blackouts in Odesa and Kharkiv amid missile strikes across Ukraine
#odesa #maksymmarchenko #telegram #olehsynehubov #dnipro #lutskandrivne
https://t.co/ZIY6uXwPyB"	2373909360		1633670000000000000	['1633673153078767616']	0	0	0	147							0.136363636	0.5	-0.6597	0.213	-3	negative	-0.125	0.568181818	0.5	0.165054444	0.237723214	0.428571429	0.396825397	negative	melissa	"Russia-Ukraine war live: blackouts in Odesa and Kharkiv amid missile strikes across Ukraine
#odesa #maksymmarchenko #telegram #olehsynehubov #dnipro #lutskandrivne
https://t.co/ZIY6uXwPyB"	-0.49298799	negative	russia	0.16734305	neutral	negative	neutral	neutral	negative
18651	1633673054772502528	en	everyone	3/9/2023 3:36	rt  upholdreality russia fm spokeswoman zakharova responds to new york times nordstream article i wonder who allows such leaks  filling	"RT @upholdreality: Russia FM Spokeswoman ZAKHAROVA responds to New York Times Nordstream article: ""I wonder who allows such leaks, filling"	1502580000000000000	[{'type': 'retweeted', 'id': '1633236414778228737'}]	1633670000000000000	['1633673054772502533']	302	0	0	0							0.136363636	0.454545455	-0.34	0.138	-1	negative	1.125	0.568181818	0.454545455	0.326968853	0.154017857	0.469387755	0.555555556	negative	sarik	"RT @user Russia FM Spokeswoman ZAKHAROVA responds to New York Times Nordstream article: ""I wonder who allows such leaks, filling"	-0.371360242	negative	russia	0.248339699	neutral	negative	neutral	neutral	negative
18667	1633673025320259584	en	everyone	1678332976000000000	rt  rohini_sgh breaking news from noida channels russia is going to attack usa world exclusive 	RT @rohini_sgh: Breaking news from Noida channels- Russia is going to attack USA. World exclusive. 🤣	1319517720740728832	[{'type': 'retweeted', 'id': '1633530565386199046'}]	1633673025320259584	['1633673025320259584']	199	0	0	0							0.0	0.0	-0.38180000000000003	0.295	1	positive	-0.75	0.5	0.0	0.3057989364	0.32924107140000003	0.5102040816	0.31746031750000003	positive	anu	RT @user Breaking news from Noida channels- Russia is going to attack USA. World exclusive. 🤣	-0.3539917171	negative	russia	0.25990607590000003	neutral	negative	neutral	negative	negative
18708	1633672932781182976	en	everyone	2023-03-09 03:35:54	russia ukraine  employees of the central security service a of the sbu attacked the tos1 solntsepek of the rf armed forces using an fpv drone  the result is unknown  most likely the vehicle was damaged08032023 https  tco l9wtkyh6a4	"Russia: Ukraine, Employees of the Central Security Service ""A"" of the SBU attacked the TOS-1 ""Solntsepek"" of the RF Armed Forces using an FPV drone, the result is unknown, most likely the vehicle was damaged....08-03-2023 https://t.co/L9wTkYh6A4"	900396822216290304		1633672932781182976	['1633672932781182979']	0	0	0	30							-0.0333333333	0.6166666667	-0.128	0.35	-4	negative	1.0	0.4833333333	0.6166666667	0.434337807	0.390625	0.4081632653	0.5396825397	negative	anu	"Russia: Ukraine, Employees of the Central Security Service ""A"" of the SBU attacked the TOS-1 ""Solntsepek"" of the RF Armed Forces using an FPV drone, the result is unknown, most likely the vehicle was damaged....08-03-2023 http"	-0.5580521822	negative	russia	0.1240142727	neutral	neutral	neutral	neutral	negative
18750	1633672841609478144	en	everyone	3/9/2023 3:35	rt  peterbakernyt trump tells hannity on his radio show that he would have been willing to let russia take over parts of ukraine while h	"RT @peterbakernyt: Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h"	1542870000000000000	[{'type': 'retweeted', 'id': '1633604224843120640'}]	1633670000000000000	['1633672841609478146']	1179	0	0	0							0.25	0.75	0.0	0.0	0	neutral	0.25	0.625	0.75	0.499164345	0.0	0.489795918	0.444444444	neutral	sarik	"RT @user Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h"	-0.139092445	neutral	russia	0.403015862	positive	neutral	neutral	neutral	neutral
18769	1633672803278012416	en	everyone	2023-03-09 03:35:23	rt  wombat1885  juliavkril  nyurtsaba ukraine is a fertile land that produces remarkable charactersperhaps  the best diagnosis of the c	"RT @wombat1885: @juliavkril @NYurtsaba Ukraine is a fertile land that produces remarkable characters.

Perhaps, the best diagnosis of the c…"	724327951370579968	[{'type': 'retweeted', 'id': '1633654688045228032'}]	1633672803278012416	['1633672803278012416']	1	0	0	0							0.875	0.525	0.8316	0.394	7	positive	0.75	0.9375	0.525	0.9203342618	0.4397321429	0.6326530612	0.5079365079	positive	anu	"RT @user @user @user Ukraine is a fertile land that produces remarkable characters.

Perhaps, the best diagnosis of the c…"	0.7442768812	positive	russia	0.9912858667	positive	positive	positive	neutral	positive
18799	1633672741176893440	en	everyone	2023-03-09 03:35:08	rt  iamosfa #putin  russiaun  mfa_russia  medvedevrussiae  dpol_un clown show gets more bizarre by the day#putin is mentally ill the c	"RT @IamOSFA: #Putin @RussiaUN @mfa_russia @MedvedevRussiaE @Dpol_un clown show gets more bizarre by the day.

#Putin is mentally ill. The c…"	1442612214561533952	[{'type': 'retweeted', 'id': '1633663830344495108'}]	1633672741176893440	['1633672741176893440']	1	0	0	0							-0.05	0.8	-0.6249	0.242	-4	negative	-0.862	0.475	0.8	0.1826791593	0.2700892857	0.4081632653	0.3032380952	negative	anu	"RT @user #Putin @user @user @user @user clown show gets more bizarre by the day.

#Putin is mentally ill. The c…"	-0.7013741136	negative	russia	0.0285706222	neutral	negative	neutral	negative	negative
18820	1633222923388440576	en	everyone	2023-03-09 03:34:59	 realmattcouch  elonmusk you dont have a right to free speech on twitter this is something anyone with that many american flags in the photo should knowthis isnt the russia you admire  so people are free to respond to your nonsense	"@RealMattCouch @elonmusk You don’t have a right to free speech on Twitter. 

This is something anyone with that many American flags in the photo should know.

This isn’t the Russia you admire, so people are free to respond to your nonsense."	1348052921204805632	[{'type': 'replied_to', 'id': '1633222923388440576'}]	1633672705965797376	['1633672705965797378']	0	0	0	4	601535938.0						0.3171428571	0.5271428571	0.7906000000000001	0.453	3	positive	1.0	0.6585714286000001	0.5271428571	0.8995695113000001	0.5055803571	0.5510204082	0.5396825397	negative	anu	"@user @user You don’t have a right to free speech on Twitter. 

This is something anyone with that many American flags in the photo should know.

This isn’t the Russia you admire, so people are free to respond to your nonsense."	-0.6962577105000001	negative	russia	0.0319778341	positive	positive	neutral	neutral	negative
18862	1633672625187586048	en	everyone	3/9/23 3:34	rt  violet_liberty  matthewdownhour because that is what they want they dont care about casualties in faraway places like russia or sy	"RT @violet_liberty: @MatthewDownhour Because that is what they want. 

They don't care about casualties in faraway places like Russia or Sy…"	1365480000000000000	[{'type': 'retweeted', 'id': '1633594155401203712'}]	1633670000000000000	['1633672625187586048']	2	0	0	0							0.0	0.0	0.7184	0.663	3	positive	-1.125	0.5	0.0	0.863003292	0.739955357	0.551020408	0.26984127	negative	melissa	"RT @user @user Because that is what they want. 

They don't care about casualties in faraway places like Russia or Sy…"	-0.610676885	negative	russia	0.088969436	neutral	positive	neutral	negative	negative
18941	1633672492668669952	en	everyone	3/9/2023 3:34	rt  thegreenebj it wasnt the us and norway  it wasnt russia  it wasnt poland   it wasnt even ukraineit was just some guys with a ya	"RT @TheGreeneBJ: It wasn't the US and Norway, it wasn't Russia, it wasn't Poland,  it wasn't even Ukraine.

It was just some guys with a ya"	1442620000000000000	[{'type': 'retweeted', 'id': '1633550755473793035'}]	1633670000000000000	['1633672492668669953']	3	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.125	0.5	0.0	0.499164345	0.0	0.489795918	0.428571429	negative	sarik	"RT @user It wasn't the US and Norway, it wasn't Russia, it wasn't Poland,  it wasn't even Ukraine.

It was just some guys with a ya"	-0.578363419	negative	russia	0.11048823	neutral	neutral	neutral	neutral	negative
19088	1633672227601145856	en	everyone	3/9/23 3:33	there is a lot of curious military activity involving #nato forces and equipment that is not receiving much media scrutiny#ukrainewar #natorussiawar #ukrainerussiawar how threatening will those moves be perceived by russiahttps  tco 9boscok0v8	"«There is a lot of curious military activity involving #NATO forces and equipment that is not receiving much media scrutiny»
#UkraineWar #NatoRussiaWar #UkraineRussiaWar️ 

How threatening will those moves be perceived by Russia?

https://t.co/9bOScOK0v8"	1481100000000000000		1633670000000000000	['1633672227601145856']	0	0	0	108							0.0	0.433333333	-0.2732	0.213	-1	negative	-0.125	0.5	0.433333333	0.360800203	0.237723214	0.469387755	0.396825397	negative	melissa	"«There is a lot of curious military activity involving #NATO forces and equipment that is not receiving much media scrutiny»
#UkraineWar #NatoRussiaWar #UkraineRussiaWar️ 

How threatening will those moves be perceived by Russia?

https://t.co/9bOScOK0v8"	-0.327477396	negative	russia	0.277562994	neutral	negative	neutral	neutral	negative
19094	1633672217832595456	en	everyone	1678332783000000000	rt  dom_lucre on february 28  2022  russian economist valentin katasonov america besieged russia by placing biolabs in surrounding co	"RT @dom_lucre: On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	4198825625	[{'type': 'retweeted', 'id': '1633670000396435461'}]	1633672217832595456	['1633672217832595457']	135	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127	neutral	anu	"RT @user On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	-0.0199973341	neutral	russia	0.4823259305	neutral	neutral	neutral	neutral	neutral
19097	1633444762584850432	en	everyone	1678332782000000000	 randymot4 youre forgetting one of trumps greatest moments where he discouraged the germans from enriching russia which he rightfully pointed out could threaten them  why give their money to russia and then expect us to protect them when putin gets anxious	@randymot4 You’re forgetting one of Trump’s greatest moments where he discouraged the Germans from enriching Russia which he rightfully pointed out could threaten them.  Why give their money to Russia and then expect us to protect them when Putin gets anxious?	518754275	[{'type': 'replied_to', 'id': '1633524418969317376'}]	1633672214259154944	['1633672214259154945']	0	0	0	8	1.480212875e+18						0.25	0.6666666667000001	0.128	0.439	0	neutral	0.375	0.625	0.6666666667000001	0.5639908838000001	0.48995535710000004	0.48979591840000003	0.46031746030000004	neutral	sarik	@user You’re forgetting one of Trump’s greatest moments where he discouraged the Germans from enriching Russia which he rightfully pointed out could threaten them.  Why give their money to Russia and then expect us to protect them when Putin gets anxious?	-0.6230653524	negative	russia	0.08071947310000001	positive	neutral	neutral	neutral	negative
19107	1633672197125427200	en	everyone	3/9/2023 3:32	rt  immeme0 they lied about trump russia collusionthey lied about biden crime familythey lied about electionsthey lied about hunter b	"RT @ImMeme0: They lied about Trump Russia collusion.
They lied about Biden Crime Family
They lied about elections.
They lied about Hunter B"	1392930000000000000	[{'type': 'retweeted', 'id': '1633451812157112322'}]	1633670000000000000	['1633672197125427205']	2758	0	0	0							0.0	0.0	-0.9169	0.582	-11	negative	0.0	0.5	0.0	0.034793619	0.649553571	0.265306122	0.412698413	negative	sarik	"RT @user They lied about Trump Russia collusion.
They lied about Biden Crime Family
They lied about elections.
They lied about Hunter B"	-0.544127107	negative	russia	0.133287522	neutral	negative	negative	neutral	negative
19127	1633672155069030400	en	everyone	2023-03-09 03:32:48	rt  antiwarcom pentagon blocks us from sharing info on alleged russian war crimes with iccthe pentagon is worried that prosecuting russia	"RT @Antiwarcom: Pentagon Blocks US From Sharing Info on Alleged Russian War Crimes With ICC
The Pentagon is worried that prosecuting Russia…"	1013712898328334336	[{'type': 'retweeted', 'id': '1633649913652482049'}]	1633672155069030400	['1633672155069030406']	12	0	0	0							-0.05	0.05	-0.8658	0.582	-9	negative	0.0	0.475	0.05	0.0606735883	0.6495535714	0.306122449	0.4126984127	neutral	anu	"RT @user Pentagon Blocks US From Sharing Info on Alleged Russian War Crimes With ICC
The Pentagon is worried that prosecuting Russia…"	-0.4053213	negative	russia	0.2257237095	neutral	negative	negative	neutral	negative
19130	1633672147989065728	en	everyone	2023-03-09 03:32:46	rt  andy_morales20 just in kevin mccarthy declined president zelenkys offer to visit ukraine to get more insight on russias illegal inv	RT @Andy_Morales20: JUST IN: Kevin McCarthy declined President Zelenky’s offer to visit Ukraine to get more insight on Russia's illegal inv…	1048994299826921472	[{'type': 'retweeted', 'id': '1633640909731495939'}]	1633672147989065728	['1633672147989065728']	19	0	0	0							-0.5	0.5	-0.5574	0.194	-3	negative	0.0	0.25	0.5	0.2168650291	0.2165178571	0.4285714286	0.4126984127	neutral	anu	RT @user JUST IN: Kevin McCarthy declined President Zelenky’s offer to visit Ukraine to get more insight on Russia's illegal inv…	-0.3713602424	negative	russia	0.2483396991	negative	negative	neutral	neutral	negative
19177	1633669558165749760	en	everyone	1678332739000000000	  4    russia    a shameless bitchyulia chicherinasinger propagandistpro russia governmentstopping galloping horses and calmly entering in burning huts i congratulate us  girls glory to russia victory will be ours#politics  #russia  #ukraine	".
[ 4 ]
.
[ Russia ]
.
.. . a shameless bitch!
.
Yulia Chicherina
Singer 
Propagandist
Pro Russia government
.

.

stopping galloping horses 
and calmly entering in burning huts 

I congratulate us, girls! 
Glory to Russia! 
Victory will be ours!

.
.
#Politics, #Russia, #Ukraine"	34492262	[{'type': 'replied_to', 'id': '1633669558165749761'}]	1633672032792576000	['1633672032792576001']	0	0	0	20	34492262.0						0.30000000000000004	0.75	0.296	0.457	1	positive	0.25	0.65	0.75	0.6490757154	0.5100446429000001	0.5102040816	0.4444444444	negative	anu	".
[ 4 ]
.
[ Russia ]
.
.. . a shameless bitch!
.
Yulia Chicherina
Singer 
Propagandist
Pro Russia government
.

.

stopping galloping horses 
and calmly entering in burning huts 

I congratulate us, girls! 
Glory to Russia! 
Victory will be ours!

.
.
#Politics, #Russia, #Ukraine"	-0.4381993115	negative	russia	0.20382896250000002	positive	positive	neutral	neutral	negative
19273	1633671868426117120	en	everyone	3/9/2023 3:31	rt  juliaioffe friend from moscow sends this photo  jagermeisterusa is being sold in russia after being imported via china https  tc	RT @juliaioffe: Friend from Moscow sends this photo: ?@JagermeisterUSA? is being sold in Russia after being imported via China. https://t.c	14301688	[{'type': 'retweeted', 'id': '1633514823937036288'}]	1633670000000000000	['1633671868426117120']	206	0	0	0							0.0	0.0	0.4939	0.198	1	positive	0.0	0.5	0.0	0.749303621	0.220982143	0.510204082	0.412698413	neutral	sarik	RT @user Friend from Moscow sends this photo: ?@JagermeisterUSA? is being sold in Russia after being imported via China. http	0.0	neutral	russia	0.495642933	neutral	positive	neutral	neutral	neutral
19289	1633671833030656000	en	everyone	3/9/23 3:31	rt  thenoseticer you must understand  the leading bolsheviks who took over russia were not russians they hated russians they hated chri	"RT @TheNoseticer: ""You must understand, the leading Bolsheviks who took over Russia were not Russians. They hated Russians. They hated Chri…"	1435330000000000000	[{'type': 'retweeted', 'id': '1633223177617694721'}]	1633670000000000000	['1633671833030656006']	273	0	0	0							-0.45	0.35	-0.8555	0.433	-4	negative	-0.25	0.275	0.35	0.065890099	0.483258929	0.408163265	0.380952381	neutral	melissa	"RT @user ""You must understand, the leading Bolsheviks who took over Russia were not Russians. They hated Russians. They hated Chri…"	-0.641076922	negative	russia	0.068724868	negative	negative	neutral	neutral	negative
19297	1633671820124782592	en	everyone	1678332688000000000	rt  voanews  ukraines president volodymyr zelenskyy and un secretarygeneral antonio guterres shake hands after a joint news briefing	RT @VOANews: 📷: Ukraine's President Volodymyr Zelenskyy and U.N. Secretary-General Antonio Guterres shake hands after a joint news briefing…	1591457981484306432	[{'type': 'retweeted', 'id': '1633494029651574785'}]	1633671820124782592	['1633671820124782593']	4	0	0	0							0.05	0.5	0.3612	0.246	0	neutral	0.5	0.525	0.5	0.6820967334	0.27455357140000003	0.48979591840000003	0.4761904762	neutral	anu	RT @user 📷: Ukraine's President Volodymyr Zelenskyy and U.N. Secretary-General Antonio Guterres shake hands after a joint news briefing…	0.0798297748	neutral	russia	0.5488046864	neutral	positive	neutral	neutral	neutral
19378	1633671671902093312	en	everyone	1678332653000000000	rt  dagnytaggart963 russia is running out of vegetables and fruits  sorry not russia but britain  https  tco gjjdpkqrck	RT @DagnyTaggart963: Russia is running out of vegetables and fruits, sorry not Russia but Britain 🤷‍♀️ https://t.co/gjjDpkqRCk	905287347104866304	[{'type': 'retweeted', 'id': '1633430499308843011'}]	1633671671902093312	['1633671671902093314']	46	0	0	0							-0.5	1.0	-0.0772	0.106	-1	negative	0.0	0.25	1.0	0.4600658395	0.1183035714	0.4693877551	0.4126984127	neutral	sarik	RT @user Russia is running out of vegetables and fruits, sorry not Russia but Britain 🤷‍♀️ http	-0.5849798918	negative	russia	0.1060820631	negative	neutral	neutral	neutral	negative
19413	1633671615027331072	en	everyone	3/9/2023 3:30	rt  msignorile fox news edits out trump saying he mightve let russia take over parts of ukraine https  tco v5m2dqi8xz via  thedailybe	RT @MSignorile: Fox News Edits Out Trump Saying He Mightve Let Russia Take Over Parts of Ukraine https://t.co/V5M2DqI8xZ via @thedailybe	158471931	[{'type': 'retweeted', 'id': '1633665830167666688'}]	1633670000000000000	['1633671615027331072']	15	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.499164345	0.0	0.489795918	0.412698413	neutral	sarik	RT @user Fox News Edits Out Trump Saying He Mightve Let Russia Take Over Parts of Ukraine http via @user	-0.099667996	neutral	russia	0.429270137	neutral	neutral	neutral	neutral	neutral
19476	1633671507602702336	en	everyone	2023-03-09 03:30:14	rt  seanhannity russia collusion hoax  jsolomonreports will join hannity tonight with a report on shocking fbi memos	"RT @seanhannity: RUSSIA COLLUSION HOAX: @JSolomonReports will join ""Hannity"" TONIGHT with a report on SHOCKING FBI memos."	1468690363187699712	[{'type': 'retweeted', 'id': '1633638752135380992'}]	1633671507602702336	['1633671507602702336']	38	0	0	0							-1.0	1.0	-0.3818	0.412	-3	negative	-0.875	0.0	1.0	0.3057989364	0.4598214286	0.4285714286	0.3015873016	negative	anu	"RT @user RUSSIA COLLUSION HOAX: @user will join ""Hannity"" TONIGHT with a report on SHOCKING FBI memos."	-0.4699451923	negative	russia	0.1826881453	negative	negative	neutral	negative	negative
19513	1633671458357665792	en	everyone	2023-03-09 03:30:02	while the costs of aligning with russia could easily outweigh the benefits  one must remember that china has reasons for maintaining good relations with the kremlin that go beyond the war in ukraine  writes  yu_jiec of  chathamhouse https  tco gqc2lfabwy	While the costs of aligning with Russia could easily outweigh the benefits, one must remember that China has reasons for maintaining good relations with the Kremlin that go beyond the war in Ukraine, writes @Yu_JieC of @ChathamHouse. https://t.co/gqC2lFABwY	46671396		1633671458357665792	['1633671458357665792']	0	0	1	862							0.5666666667	0.7166666667	0.5267000000000001	0.337	3	positive	1.0	0.7833333333	0.7166666667	0.7659154216	0.3761160714	0.5510204082	0.5396825397	neutral	anu	While the costs of aligning with Russia could easily outweigh the benefits, one must remember that China has reasons for maintaining good relations with the Kremlin that go beyond the war in Ukraine, writes @user of @user http	0.1683810502	neutral	russia	0.6077744260000001	positive	positive	neutral	neutral	neutral
19519	1633671453613629440	en	everyone	2023-03-09 03:30:01	rt  rohini_sgh breaking news from noida channels russia is going to attack usa world exclusive 	RT @rohini_sgh: Breaking news from Noida channels- Russia is going to attack USA. World exclusive. 🤣	2193548928	[{'type': 'retweeted', 'id': '1633530565386199046'}]	1633671453613629440	['1633671453613629442']	199	0	0	0							0.0	0.0	-0.3818	0.295	1	positive	-0.75	0.5	0.0	0.3057989364	0.3292410714	0.5102040816	0.3174603175	positive	anu	RT @user Breaking news from Noida channels- Russia is going to attack USA. World exclusive. 🤣	-0.3539917171	negative	russia	0.2599060759	neutral	negative	neutral	negative	negative
