Unnamed: 0	conversation_id	lang	reply_settings	created_at	clean_text	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	geo.coordinates.type	geo.coordinates.coordinates	textblob_Polarity	textblob_Subjectivity	vader_Polarity	vader_Subjectivity	AFINN_scores	AFINN_sentiments	SentiWordNet_scores	normalized_textblob_Polarity	normalized_textblob_Subjectivity	normalized_vader_Polarity	normalized_vader_Subjectivity	normalized_AFINN_scores	normalized_SentiWordNet_scores	our_label	annotator	roberta_content	roberta_polarity	roberta_sentiment	keyword	normalized_roberta_polarity	textblob_label	vader_label	AFINN_label	SentiWordNet_label	roberta_label
1516	1633237415551811584	en	everyone	3/7/2023 22:45	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix"	1.47954e+18	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1.63324e+18	['1633237415551811586']	9130	0	0	0							0.0	0.0	0.1531	0.118	0	neutral	0.0	0.5	0.0	0.576702963	0.131696429	0.489795918	0.412698413	Negative	Sarik	"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix"	-0.327477396	negative	#chrisrocklive	0.277562994	neutral	neutral	neutral	neutral	negative
22332	1633791101948809216	en	everyone	3/9/2023 11:26	 a_g951 nobody knwo why gov is bringing statehood  announced just after biden win	@A_G951 Nobody knwo why gov is bringing statehood ? Announced just after biden win	364729186.0	[{'type': 'replied_to', 'id': '1633791101948809217'}]	1.63379e+18	['1633791295415107586']	0	1	0	43	1.21206e+18						0.8	0.4	0.5859	0.322	4	positive	0.125	0.9	0.4	0.795897696	0.359375	0.571428571	0.428571429	Negative	Sarik	@user Nobody knwo why gov is bringing statehood ? Announced just after biden win	-0.371360213	negative	statehood	0.248339719	positive	positive	neutral	neutral	negative
29371	1633874493574610944	en	everyone	3/9/2023 16:56	rt  kyivindependent intelligence russia preparing largescale provocation on ukrainianbelarusian borderthe alleged provocation ma	"RT @KyivIndependent: ??Intelligence: Russia preparing 'large-scale provocation' on Ukrainian-Belarusian border.

The alleged provocation ma"	2770413018.0	[{'type': 'retweeted', 'id': '1633865826414493696'}]	1.63387e+18	['1633874493574610964']	143	0	0	0							0.057142857	0.264285714	0.4767	0.205	0	neutral	0.375	0.528571429	0.264285714	0.740592555	0.228794643	0.489795918	0.46031746	Negative	Sarik	"RT @user ??Intelligence: Russia preparing 'large-scale provocation' on Ukrainian-Belarusian border.

The alleged provocation ma"	-0.353991717	negative	ukraine	0.259906076	neutral	positive	neutral	neutral	negative
23850	1633601677516328960	en	everyone	3/8/2023 22:52	rt  opolianichev going down to the level of ordinary villagers and landed elites allows us to understand how much local pride and memori	"RT @OPolianichev: Going down to the level of ""ordinary"" villagers and landed elites allows us to understand how much local pride and memori"	1.43089e+18	[{'type': 'retweeted', 'id': '1633553317920907268'}]	1.6336e+18	['1633601677516328961']	4	0	0	0							-0.125	0.25	0.34	0.146	0	neutral	1.0	0.4375	0.25	0.671359838	0.162946429	0.489795918	0.53968254	Neutral	Sarik	"RT @user Going down to the level of ""ordinary"" villagers and landed elites allows us to understand how much local pride and memori"	0.099667996	neutral	statehood	0.56201573	neutral	positive	neutral	neutral	neutral
738	1633383769624264704	en	everyone	3/8/2023 8:26	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix"	892028576.0	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1.63338e+18	['1633383769624264704']	9130	0	0	0							0.0	0.0	0.1531	0.118	0	neutral	0.0	0.5	0.0	0.576702963	0.131696429	0.489795918	0.412698413	Negative	Sarik	"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix"	-0.327477396	negative	#chrisrocklive	0.277562994	neutral	neutral	neutral	neutral	negative
6938	1633972433706164224	en	everyone	3/9/2023 23:26	from #chatgpt to chatbots  ai is changing the way marketers connect with their customers heres five of the biggest #ai trends impacting #marketing in 2023 https  tco jlcx5dyuhp	"From #ChatGPT to chatbots, AI is changing the way marketers connect with their customers. 

Heres five of the biggest #AI trends impacting #marketing in 2023: https://t.co/Jlcx5DyuHp"	1.45564e+18		1.63397e+18	['1633972433706164227']	0	0	0	15							0.0	0.0	0.0	0.0	0	neutral	0.125	0.5	0.0	0.499164345	0.0	0.489795918	0.428571429	Positive	Sarik	"From #ChatGPT to chatbots, AI is changing the way marketers connect with their customers. 

Heres five of the biggest #AI trends impacting #marketing in 2023: http"	0.55112803	positive	chatgpt	0.862660532	neutral	neutral	neutral	neutral	positive
2794	1633138623557120000	en	everyone	3/7/2023 16:12	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix"	318669995.0	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1.63314e+18	['1633138623557120001']	9130	0	0	0							0.0	0.0	0.1531	0.118	0	neutral	0.0	0.5	0.0	0.576702963	0.131696429	0.489795918	0.412698413	Negative	Sarik	"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix"	-0.327477396	negative	#chrisrocklive	0.277562994	neutral	neutral	neutral	neutral	negative
5174	1633654258238390272	en	everyone	3/9/2023 2:21	https  tco gk8kapzaxrthe #police murder #tyrenichols #memphispolice to be investigated as judge delays release of more video and audioits clear to see they beat him to death what a police force 	"https://t.co/gk8KAPzaxr

The #police murder #TyreNichols: 
#MemphisPolice to be investigated as judge delays release of more video and audio
Its clear to see they beat him to death !
What a police force !"	372830746.0		1.63365e+18	['1633654258238390272']	1	0	0	18							0.1	0.383333333	-0.8519	0.458	-4	negative	0.25	0.55	0.383333333	0.067713345	0.511160714	0.408163265	0.444444444	Negative	Sarik	"http #police murder #TyreNichols: 
#MemphisPolice to be investigated as judge delays release of more video and audio
Its clear to see they beat him to death !
What a police force !"	-0.716297865	negative	#tyrenichols	0.018632316	neutral	negative	neutral	neutral	negative
27547	1633876007739621376	en	everyone	3/9/2023 17:02	rt  noelreports slovakia must make a decision on sending mig29 fighter jets to ukraine  defence minister jaroslav nad said i think it	"RT @NOELreports: Slovakia must make a decision on sending MiG-29 fighter jets to Ukraine, Defence Minister Jaroslav Nad said. 

""I think it"	398986912.0	[{'type': 'retweeted', 'id': '1633806144220061696'}]	1.63388e+18	['1633876007739621379']	216	0	0	0							0.0	0.0	0.25	0.167	0	neutral	0.0	0.5	0.0	0.625778678	0.186383929	0.489795918	0.412698413	Neutral	Sarik	"RT @user Slovakia must make a decision on sending MiG-29 fighter jets to Ukraine, Defence Minister Jaroslav Nad said. 

""I think it"	0.0	neutral	ukraine	0.495642933	neutral	positive	neutral	neutral	neutral
29325	1633874539871604736	en	everyone	3/9/2023 16:57	  german chancellor scholz tells german newspaper group he sees no willingness from russias putin for negotiation on ukraine	??  GERMAN CHANCELLOR SCHOLZ TELLS GERMAN NEWSPAPER GROUP HE SEES NO WILLINGNESS FROM RUSSIA'S PUTIN FOR NEGOTIATION ON UKRAINE	1.16051e+18		1.63387e+18	['1633874539871604736']	1	2	3	1640							0.0	0.0	0.2732	0.149	2	positive	0.125	0.5	0.0	0.637528488	0.166294643	0.530612245	0.428571429	Negative	Sarik	??  GERMAN CHANCELLOR SCHOLZ TELLS GERMAN NEWSPAPER GROUP HE SEES NO WILLINGNESS FROM RUSSIA'S PUTIN FOR NEGOTIATION ON UKRAINE	-0.318520784	negative	ukraine	0.28352755	neutral	positive	neutral	neutral	negative
19107	1633672197125427200	en	everyone	3/9/2023 3:32	rt  immeme0 they lied about trump russia collusionthey lied about biden crime familythey lied about electionsthey lied about hunter b	"RT @ImMeme0: They lied about Trump Russia collusion.
They lied about Biden Crime Family
They lied about elections.
They lied about Hunter B"	1.39293e+18	[{'type': 'retweeted', 'id': '1633451812157112322'}]	1.63367e+18	['1633672197125427205']	2758	0	0	0							0.0	0.0	-0.9169	0.582	-11	negative	0.0	0.5	0.0	0.034793619	0.649553571	0.265306122	0.412698413	Negative	Sarik	"RT @user They lied about Trump Russia collusion.
They lied about Biden Crime Family
They lied about elections.
They lied about Hunter B"	-0.544127107	negative	russia	0.133287522	neutral	negative	negative	neutral	negative
28136	1633875511364714496	en	everyone	3/9/2023 17:00	russian desperate attack on ukraine dozens of missiles killed and wounded civilians across ukraine https  tco vnbjuqajrq  uatv english #warinukraine #standwithukraine	Russian desperate attack on Ukraine: Dozens of missiles killed and wounded civilians across Ukraine https://t.co/VNBjuQaJrq - UATV English #WarInUkraine #StandWithUkraine	1.41e+18		1.63388e+18	['1633875511364714496']	0	0	0	14							-0.2	0.25	-0.872	0.398	-7	negative	-0.5	0.4	0.25	0.057533553	0.444196429	0.346938776	0.349206349	Negative	Sarik	Russian desperate attack on Ukraine: Dozens of missiles killed and wounded civilians across Ukraine http - UATV English #WarInUkraine #StandWithUkraine	-0.669590235	negative	ukraine	0.049736744	neutral	negative	negative	negative	negative
25494	1633149019252768768	en	everyone	3/7/2023 16:54	 narendramodi please save mithila as a part of northern bihar  who wants separate statehood  please make it a separate state or ut to develop the people who lost their lives in flood  poverty and unemploymentplease consider seriously sir you will be immortal for ever 	"@narendramodi please save Mithila as a part of Northern Bihar, who wants separate statehood, please make it a separate state or UT to develop the people who lost their lives in flood, poverty and unemployment.
Please consider seriously sir. You will be immortal for ever ."	1.58495e+18		1.63315e+18	['1633149019252768769']	0	0	0	0	18839785.0						-0.333333333	0.666666667	0.296	0.567	2	positive	-2.5	0.333333333	0.666666667	0.649075715	0.6328125	0.530612245	0.095238095	Neutral	Sarik	"@user please save Mithila as a part of Northern Bihar, who wants separate statehood, please make it a separate state or UT to develop the people who lost their lives in flood, poverty and unemployment.
Please consider seriously sir. You will be immortal for ever ."	-0.109558456	neutral	statehood	0.422683695	negative	positive	neutral	negative	neutral
19273	1633671868426117120	en	everyone	3/9/2023 3:31	rt  juliaioffe friend from moscow sends this photo  jagermeisterusa is being sold in russia after being imported via china https  tc	RT @juliaioffe: Friend from Moscow sends this photo: ?@JagermeisterUSA? is being sold in Russia after being imported via China. https://t.c	14301688.0	[{'type': 'retweeted', 'id': '1633514823937036288'}]	1.63367e+18	['1633671868426117120']	206	0	0	0							0.0	0.0	0.4939	0.198	1	positive	0.0	0.5	0.0	0.749303621	0.220982143	0.510204082	0.412698413	Neutral	Sarik	RT @user Friend from Moscow sends this photo: ?@JagermeisterUSA? is being sold in Russia after being imported via China. http	0.0	neutral	russia	0.495642933	neutral	positive	neutral	neutral	neutral
16339	1633649499892506624	en	everyone	3/9/2023 2:02	rt  judicialwatch trump would have been driven out of office by deep state biden obama clinton gang if judicial watch hadnt taken lead e	"RT @JudicialWatch: ""Trump would have been driven out of office by Deep State/Biden/Obama/Clinton gang if Judicial Watch hadnt taken lead e"	1.46027e+18	[{'type': 'retweeted', 'id': '1633648806506950656'}]	1.63365e+18	['1633649499892506625']	105	0	0	0							0.0	0.4	0.0	0.0	0	neutral	0.625	0.5	0.4	0.499164345	0.0	0.489795918	0.492063492	Negative	Sarik	"RT @user ""Trump would have been driven out of office by Deep State/Biden/Obama/Clinton gang if Judicial Watch hadnt taken lead e"	-0.571669996	negative	obama	0.114945641	neutral	neutral	neutral	neutral	negative
18206	1633566366320951296	en	everyone	3/9/2023 3:39	 jessekellydc russia and china also wnat the divide at least your willing to admit in assisting in their endeavors	@JesseKellyDC Russia and China also wnat the divide. At least your willing to admit in assisting in their endeavors.	1.14406e+18	[{'type': 'replied_to', 'id': '1633566366320951296'}]	1.63367e+18	['1633673938596245507']	0	0	0	7	34082620.0						-0.025	0.575	0.2023	0.153	-1	negative	0.75	0.4875	0.575	0.601620664	0.170758929	0.469387755	0.507936508	Negative	Sarik	@user Russia and China also wnat the divide. At least your willing to admit in assisting in their endeavors.	-0.282134801	negative	russia	0.307758392	neutral	neutral	neutral	neutral	negative
14663	1633657605360095232	en	everyone	3/9/2023 2:34	scoop janice eberly  who served as chief economist at treasury under obama  has emerged quickly as top candidate for federal reserve vice chair  sources told  katedavidson  josh_wingrove and me biden hasnt interviewed her yet  so decision not final https  tco hx0fvymwyu	Scoop: Janice Eberly, who served as chief economist at Treasury under Obama, has emerged quickly as top candidate for Federal Reserve vice chair, sources told @KateDavidson @josh_wingrove and me. Biden hasnt interviewed her yet, so decision not final. https://t.co/hX0FVymwYU	15433452.0		1.63366e+18	['1633657605360095232']	2	0	11	9410							0.25	0.75	0.4939	0.161	5	positive	1.75	0.625	0.75	0.749303621	0.1796875	0.591836735	0.634920635	Neutral	Sarik	Scoop: Janice Eberly, who served as chief economist at Treasury under Obama, has emerged quickly as top candidate for Federal Reserve vice chair, sources told @user @user and me. Biden hasnt interviewed her yet, so decision not final. http	0.235495746	neutral	obama	0.652468713	positive	positive	neutral	positive	positive
5352	1633305125929340928	en	everyone	3/8/2023 3:14	rt  drayanajordan #tyrenichols rest in perfect peace i literally have no words black people take care of yourself  https  tco yvvqf	"RT @DrAyanaJordan: #TyreNichols 
Rest In Perfect Peace 
I literally have no words 
Black people take care of yourself ?? https://t.co/YVVQF"	7.52239e+17	[{'type': 'retweeted', 'id': '1619432156274761728'}]	1.63331e+18	['1633305125929340935']	13	0	0	0							0.416666667	0.716666667	0.886	0.464	7	positive	0.25	0.708333333	0.716666667	0.947885541	0.517857143	0.632653061	0.444444444	Positive	Sarik	"RT @user #TyreNichols 
Rest In Perfect Peace 
I literally have no words 
Black people take care of yourself ?? http"	0.388472647	positive	#tyrenichols	0.754341983	positive	positive	positive	neutral	positive
5429	1633169557472030720	en	everyone	3/7/2023 18:15	rolling on the rivers heres my tribute to tyre nichols#tyrenichols https  tco 6n4tlaoxoc	"""Rolling on the rivers"" Here's my tribute to Tyre Nichols.

#tyrenichols 

https://t.co/6n4tLAoXOC"	3124864449.0		1.63317e+18	['1633169557472030726']	1	0	5	366							0.0	0.0	0.0	0.0	2	positive	0.625	0.5	0.0	0.499164345	0.0	0.530612245	0.492063492	Positive	Sarik	"""Rolling on the rivers"" Here's my tribute to Tyre Nichols.

#tyrenichols 

https://t.co/6n4tLAoXOC"	0.421899021	positive	#tyrenichols	0.776601906	neutral	neutral	neutral	neutral	positive
251	1633664673462603776	en	everyone	3/9/2023 3:03	rt  cinemashogun roasted will smith reacts to new chris rock stand up   did he really just try to play the victim #chrisrocklive #chr	"RT @CinemaShogun: ROASTED! Will Smith Reacts To New Chris Rock Stand Up | Did He Really Just Try To Play The Victim !?

#ChrisRockLive #chr"	1.61833e+18	[{'type': 'retweeted', 'id': '1633655442181091330'}]	1.63366e+18	['1633664673462603776']	3	0	0	0							0.087121212	0.234848485	0.081	0.279	-3	negative	1.0	0.543560606	0.234848485	0.540187389	0.311383929	0.428571429	0.53968254	Negative	Sarik	"RT @user ROASTED! Will Smith Reacts To New Chris Rock Stand Up | Did He Really Just Try To Play The Victim !?

#ChrisRockLive #chr"	-0.059928108	neutral	#chrisrocklive	0.455734475	neutral	neutral	neutral	neutral	neutral
495	1633511825609465856	en	everyone	3/8/2023 16:55	rt  drkasala this challenge is something else  agentoflaughter #tweet #bbtitans #blackpink  #blackpink_bornpinkencore #chrisrocklive	"RT @DrKasala: This Challenge is Something Else @agentoflaughter ????????
#tweet #BBTitans #BLACKPINK  #BLACKPINK_BORNPINKENCORE #ChrisRockLive"	1.25118e+18	[{'type': 'retweeted', 'id': '1632586478990548994'}]	1.63351e+18	['1633511825609465856']	1	0	0	0							0.0	0.0	0.0772	0.106	-1	negative	0.125	0.5	0.0	0.538262851	0.118303571	0.469387755	0.428571429	Negative	Sarik	"RT @user This Challenge is Something Else @user ????????
#tweet #BBTitans #BLACKPINK  #BLACKPINK_BORNPINKENCORE #ChrisRockLive"	-0.522665441	negative	#chrisrocklive	0.14757968	neutral	neutral	neutral	neutral	negative
9863	1633946186821562368	en	everyone	3/9/2023 21:41	interesting perspective  w e shouldnt be focusing our energy on punishing students who use chatgpt  but instead reconfiguring our lesson plans to work on criticalthinking skills that cant be outsourced to an ai https  tco 4ncpci3qvt #ai #chatgpt #academia	Interesting perspective: '...[W]e shouldnt be focusing our energy on punishing students who use ChatGPT, but instead reconfiguring our lesson plans to work on critical-thinking skills that cant be outsourced to an AI.' https://t.co/4NcPci3QVT #AI #ChatGPT #academia	351249597.0		1.63395e+18	['1633946186821562369']	0	0	2	13							0.25	0.65	-0.2732	0.318	0	neutral	0.375	0.625	0.65	0.360800203	0.354910714	0.489795918	0.46031746	Neutral	Sarik	Interesting perspective: '...[W]e shouldnt be focusing our energy on punishing students who use ChatGPT, but instead reconfiguring our lesson plans to work on critical-thinking skills that cant be outsourced to an AI.' http #AI #ChatGPT #academia	0.216518059	neutral	chatgpt	0.639830733	positive	negative	neutral	neutral	positive
24423	1633523112393449472	en	everyone	3/8/2023 17:40	rt  dc4d although these last few weeks have been deeply disappointing  the attack on  dc  home rule is an opportunity to make the case to	RT @dc4d: Although these last few weeks have been deeply disappointing, the attack on [DC] Home Rule is an opportunity to make the case to	1.1677e+18	[{'type': 'retweeted', 'id': '1633505346349146119'}]	1.63352e+18	['1633523112393449474']	9	0	0	0							-0.3	0.383333333	-0.6214	0.468	-1	negative	-0.25	0.35	0.383333333	0.18445176	0.522321429	0.469387755	0.380952381	Negative	Sarik	RT @user Although these last few weeks have been deeply disappointing, the attack on [DC] Home Rule is an opportunity to make the case to	-0.558052182	negative	statehood	0.124014273	negative	negative	neutral	neutral	negative
24794	1633412685910900736	en	everyone	3/8/2023 10:21	rt  wildpalmsltd dc should have been made a state years ago the gop is afraid it would automatically go blue and theyre likely correct	RT @WildPalmsLtd: DC should have been made a state years ago. The GOP is afraid it would automatically go blue. And they're likely correct.	204447908.0	[{'type': 'retweeted', 'id': '1633220795614003200'}]	1.63341e+18	['1633412685910900742']	77	0	0	0							-0.2	0.666666667	0.0	0.0	-2	negative	0.875	0.4	0.666666667	0.499164345	0.0	0.448979592	0.523809524	Negative	Sarik	RT @user DC should have been made a state years ago. The GOP is afraid it would automatically go blue. And they're likely correct.	-0.469945192	negative	statehood	0.182688145	neutral	neutral	neutral	neutral	negative
10638	1633940250719408128	en	everyone	3/9/2023 21:18	rt  mark_k breaking  microsoft cto announces gpt4 is coming next weekthe model will be multimodal  including video features#ai #ch	"RT @mark_k: BREAKING: .@Microsoft CTO announces: GPT-4 is coming next week!
The model will be multimodal, including video features.
#AI #Ch"	14849808.0	[{'type': 'retweeted', 'id': '1633901801643622411'}]	1.63394e+18	['1633940250719408128']	288	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.499164345	0.0	0.489795918	0.412698413	Positive	Sarik	"RT @user BREAKING: .@Microsoft CTO announces: GPT-4 is coming next week!
The model will be multimodal, including video features.
#AI #Ch"	0.635148943	positive	chatgpt	0.918613326	neutral	neutral	neutral	neutral	positive
26669	1633775205297315840	en	everyone	3/9/2023 17:05	 ricwe123 biden literally promised hed put an end to nordstream if russia invaded ukrainehe should own up to it  which would 100 be an impeachable unjust act of war  and an environmental atrocityzelensky should also be shamed for claiming russia did it  and demanding retaliation	"@ricwe123 Biden literally promised he'd ""put an end to Nordstream if Russia invaded Ukraine""

He should own up to it, which would 100% be an impeachable unjust act of war, and an environmental atrocity.

Zelensky should also be shamed for claiming Russia did it, and demanding retaliation."	1.5194e+18	[{'type': 'replied_to', 'id': '1633775205297315842'}]	1.63388e+18	['1633876754761646097']	0	0	0	10	1.51974e+18						0.0	0.0	-0.8807	0.444	-9	negative	-1.125	0.5	0.0	0.053127374	0.495535714	0.306122449	0.26984127	Negative	Sarik	"@user Biden literally promised he'd ""put an end to Nordstream if Russia invaded Ukraine""

He should own up to it, which would 100% be an impeachable unjust act of war, and an environmental atrocity.

Zelensky should also be shamed for claiming Russia did it, and demanding retaliation."	-0.68047601	negative	ukraine	0.042487483	neutral	negative	negative	negative	negative
11884	1633672209959989248	en	everyone	3/9/2023 3:33	rt  tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knewclapper knewschiff knewfbi knewd	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D	15945496.0	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1.63367e+18	['1633672209959989249']	3313	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.499164345	0.0	0.489795918	0.412698413	Neutral	Sarik	RT @user Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D	-0.009999665	neutral	obama	0.488983768	neutral	neutral	neutral	neutral	neutral
427	1633547159151972352	en	everyone	3/8/2023 19:16	rt  netflixisajoke its #chrisrocklive week and were pulling out all the stopslivestream from  thecomedystore starts at 630pm with a	"RT @NetflixIsAJoke: It's #ChrisRockLive week and we're pulling out all the stops!

Livestream from @TheComedyStore starts at 6:30pm with a"	126313372.0	[{'type': 'retweeted', 'id': '1630251414638444544'}]	1.63355e+18	['1633547159151972353']	70	0	0	0							0.0	0.0	-0.296	0.196	-1	negative	0.0	0.5	0.0	0.349252975	0.21875	0.469387755	0.412698413	Positive	Sarik	"RT @user It's #ChrisRockLive week and we're pulling out all the stops!

Livestream from @user starts at 6:30pm with a"	0.68047601	positive	#chrisrocklive	0.948798384	neutral	negative	neutral	neutral	positive
17650	1633674879768690688	en	everyone	3/9/2023 3:43	rt  visegrad24 breakingrussia has fired a wave of cruise missiles from the black sea that are now flying over moldovas air spacethe	"RT @visegrad24: BREAKING:

Russia has fired a wave of cruise missiles from the Black Sea that are now flying over Moldovas air space.

The"	7.99154e+17	[{'type': 'retweeted', 'id': '1633637043258499072'}]	1.63367e+18	['1633674879768690695']	802	0	0	0							-0.166666667	0.433333333	-0.5574	0.217	-2	negative	-0.375	0.416666667	0.433333333	0.216865029	0.2421875	0.448979592	0.365079365	Neutral	Sarik	"RT @user BREAKING:

Russia has fired a wave of cruise missiles from the Black Sea that are now flying over Moldovas air space.

The"	-0.148885042	neutral	russia	0.396494591	neutral	negative	neutral	negative	neutral
23801	1633607301964656640	en	everyone	3/8/2023 23:15	rt  equalityalec the political significance of this development is enormous  not just for dc statehood  bidens moveand support of dem	RT @equalityAlec: The political significance of this development is enormous, not just for DC statehood.  Biden's move--and support of Dem	136367055.0	[{'type': 'retweeted', 'id': '1633550611433005068'}]	1.63361e+18	['1633607301964656643']	121	0	0	0							0.0	0.5	0.5859	0.324	3	positive	0.25	0.5	0.5	0.795897696	0.361607143	0.551020408	0.444444444	Positive	Sarik	RT @user The political significance of this development is enormous, not just for DC statehood.  Biden's move--and support of Dem	0.485381097	positive	statehood	0.818877091	neutral	positive	neutral	neutral	positive
21615	1633876505544777728	en	everyone	3/9/2023 17:04	rt  mrddmia too many democrats are angry biden wont let local dc politicians give lighter sentences to carjackers and armed robbersdc	"RT @mrddmia: Too many Democrats are angry Biden wont let local DC politicians give lighter sentences to carjackers and armed robbers.

DC"	1.60996e+18	[{'type': 'retweeted', 'id': '1632532516635639810'}]	1.63388e+18	['1633876505544777730']	102	0	0	0							0.0	0.5	-0.765	0.369	-7	negative	-0.5	0.5	0.5	0.111724487	0.411830357	0.346938776	0.349206349	Negative	Sarik	"RT @user Too many Democrats are angry Biden wont let local DC politicians give lighter sentences to carjackers and armed robbers.

DC"	-0.652706742	negative	statehood	0.060980118	neutral	negative	negative	negative	negative
12513	1633668637641900032	en	everyone	3/9/2023 3:18	rt  tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knewclapper knewschiff knewfbi knewd	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D	1.58618e+18	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1.63367e+18	['1633668637641900032']	3315	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.499164345	0.0	0.489795918	0.412698413	Neutral	Sarik	RT @user Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D	-0.009999665	neutral	obama	0.488983768	neutral	neutral	neutral	neutral	neutral
8442	1633957514487185408	en	everyone	3/9/2023 22:26	rt  victorgeis chatgpt is not the only powerful ai toolbecause of the limitationshere is a curated list of +350 ai tools you cant m	"RT @VictorGeis: ChatGPT is not the only powerful AI tool.

Because of the limitations.

Here is a curated list of +350 AI tools you cant m"	1.51052e+18	[{'type': 'retweeted', 'id': '1626338453074980868'}]	1.63396e+18	['1633957514487185410']	642	0	0	0							0.3	1.0	0.1531	0.357	1	positive	0.5	0.65	1.0	0.576702963	0.3984375	0.510204082	0.476190476	Negative	Sarik	"RT @user ChatGPT is not the only powerful AI tool.

Because of the limitations.

Here is a curated list of +350 AI tools you cant m"	-0.469945192	negative	chatgpt	0.182688145	positive	neutral	neutral	neutral	negative
17840	1633674568350007296	en	everyone	3/9/2023 3:42	russiaukraine war at a glance what we know on day 379 of the invasion https  tco qtmkzehqnm	Russia-Ukraine war at a glance: what we know on day 379 of the invasion https://t.co/qtmKzEHqnM	1908575102.0		1.63367e+18	['1633674568350007298']	0	0	0	36							0.0	0.0	-0.5994	0.302	-3	negative	0.0	0.5	0.0	0.195593821	0.337053571	0.428571429	0.412698413	Neutral	Sarik	Russia-Ukraine war at a glance: what we know on day 379 of the invasion http	-0.059928104	neutral	russia	0.455734477	neutral	negative	neutral	neutral	neutral
22925	1633686662780682240	en	everyone	3/9/2023 4:30	rt  ericmgarcia  aoc lays into the biden administration for supporting republicans bill to block dcs crime law supporting statehood 	RT @EricMGarcia: .@AOC lays into the Biden administration for supporting Republicans bill to block DCs crime law. supporting statehood,	1.22829e+18	[{'type': 'retweeted', 'id': '1633603296035323924'}]	1.63369e+18	['1633686662780682241']	222	0	0	0							0.25	0.25	-0.1531	0.526	-2	negative	0.375	0.625	0.25	0.421625728	0.587053571	0.448979592	0.46031746	Negative	Sarik	RT @user .@AOC lays into the Biden administration for supporting Republicans bill to block DCs crime law. supporting statehood,	-0.13909246	neutral	statehood	0.403015852	positive	neutral	neutral	neutral	neutral
26648	1633876770762915840	en	everyone	3/9/2023 17:05	rt  johnburrowsca last night  ukraine suffered one of the largest missile attacks to date despite this  kevin mccarthy rejected preside	"RT @JohnBurrowsCA: Last night, Ukraine suffered one of the largest missile attacks to date. 

Despite this, Kevin McCarthy rejected Preside"	1.34037e+18	[{'type': 'retweeted', 'id': '1633834190981726210'}]	1.63388e+18	['1633876770762915858']	182	0	0	0							0.0	0.066666667	-0.5571	0.409	-4	negative	0.0	0.5	0.066666667	0.217016966	0.456473214	0.408163265	0.412698413	Neutral	Sarik	"RT @user Last night, Ukraine suffered one of the largest missile attacks to date. 

Despite this, Kevin McCarthy rejected Preside"	-0.701374114	negative	ukraine	0.028570622	neutral	negative	neutral	neutral	negative
