<<<<<<< HEAD
	conversation_id	lang	reply_settings	created_at	clean_text	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	geo.coordinates.type	geo.coordinates.coordinates	textblob_Polarity	textblob_Subjectivity	vader_Polarity	vader_Subjectivity	AFINN_scores	AFINN_sentiments	SentiWordNet_scores	normalized_textblob_Polarity	normalized_textblob_Subjectivity	normalized_vader_Polarity	normalized_vader_Subjectivity	normalized_AFINN_scores	normalized_SentiWordNet_scores	our_label	annotator	roberta_content	roberta_polarity	roberta_sentiment	keyword	normalized_roberta_polarity	textblob_label	vader_label	AFINN_label	SentiWordNet_label	roberta_label
3458	1633093045410476032	en	everyone	2023-03-07 13:11:38	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1329339100969783296	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633093045410476032	['1633093045410476032']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
14079	1633660820763598848	en	everyone	2023-03-09 02:47:46	rt  lionessdeb19 before obama  we had  isisbefore obama  we had  blmbefore obama  we had  antifabefore obama  we had  war on cops	"RT @LionessDeb19: BEFORE OBAMA, WE HAD 🚫 ISIS
BEFORE OBAMA, WE HAD 🚫 BLM
BEFORE OBAMA, WE HAD 🚫 ANTIFA
BEFORE OBAMA, WE HAD 🚫 WAR ON COPS…"	4769536303	[{'type': 'retweeted', 'id': '1633634953182289926'}]	1633660820763598848	['1633660820763598848']	220	0	0	0							0.0	0.0	-0.5994	0.281	-2	negative	-0.25	0.5	0.0	0.19559382120000002	0.31361607140000003	0.4489795918	0.380952381			"RT @user BEFORE OBAMA, WE HAD 🚫 ISIS
BEFORE OBAMA, WE HAD 🚫 BLM
BEFORE OBAMA, WE HAD 🚫 ANTIFA
BEFORE OBAMA, WE HAD 🚫 WAR ON COPS…"	-0.27290508150000004	negative	obama	0.3139048215	neutral	negative	neutral	neutral	negative
9724	1633947332860596224	en	everyone	2023-03-09 21:46:16	rt  cspan  congressmanraja i wanted to ask you a question about threats from chatgpt  but i just couldnt think of any so i went to ch	"RT @cspan: .@CongressmanRaja: ""I wanted to ask you a question about threats from ChatGPT, but I just couldn't think of any. So I went to Ch…"	478798562	[{'type': 'retweeted', 'id': '1633872777705922561'}]	1633947332860596224	['1633947332860596224']	26	0	0	0							0.0	0.0	-0.5267000000000001	0.254	-2	negative	-0.125	0.5	0.0	0.23241326920000002	0.2834821429	0.4489795918	0.3968253968			"RT @user .@CongressmanRaja: ""I wanted to ask you a question about threats from ChatGPT, but I just couldn't think of any. So I went to Ch…"	-0.5298956633	negative	chatgpt	0.1427647941	neutral	negative	neutral	neutral	negative
13348	1633664557460619264	en	everyone	2023-03-09 03:02:37	rt  tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knewclapper knewschiff knewfbi knewd	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1299455600351490048	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633664557460619264	['1633664557460619264']	3316	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			RT @user Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	-0.0099996645	neutral	obama	0.4889837677	neutral	neutral	neutral	neutral	neutral
10921	1633669352003104768	en	everyone	2023-03-09 03:21:40	rt  mnewhard19  charliekirk11 literally everyone hates maga dude yall are like nexium and 1500s christianity had a baby	RT @mnewhard19: @charliekirk11 Literally everyone hates MAGA dude. Yall are like Nexium and 1500s Christianity had a baby.	1479589657629409280	[{'type': 'retweeted', 'id': '1633611795847061505'}]	1633669352003104768	['1633669352003104768']	0	0	0	0							-0.8	0.9	-0.296	0.36	-1	negative	-0.5	0.1	0.9	0.3492529754	0.40178571430000004	0.4693877551	0.3492063492			RT @user @user Literally everyone hates MAGA dude. Yall are like Nexium and 1500s Christianity had a baby.	-0.7258974314000001	negative	maga	0.0122395907	negative	negative	neutral	negative	negative
5202	1633597090143117312	en	everyone	2023-03-08 22:34:31	#tyrenichols death spurs  thejusticedept police review  brproudnews  https  tco 4wficxarvo	#TyreNichols death spurs @TheJusticeDept police review @BRProudNews  https://t.co/4wficXArvo	67405855		1633597090143117312	['1633597090143117314']	0	0	0	55							0.0	0.0	-0.5994	0.302	-2	negative	0.0	0.5	0.0	0.19559382120000002	0.33705357140000003	0.4489795918	0.4126984127			#TyreNichols death spurs @user police review @user  http	-0.4300842285	negative	#tyrenichols	0.20923311200000003	neutral	negative	neutral	neutral	negative
5709	1631838289597542400	en	everyone	2023-03-04 02:05:40	rt  rajiski how many more times must we say this#tyrenichols#defundthepolicenow #abolishthepolice #nojusticenopeaceprosecutethepolice	"RT @Rajiski: How many more times must we say this?
#TyreNichols
#defundthepolicenow 
#AbolishThePolice 
#NoJusticeNoPeaceProsecuteThePolice…"	1579574846429843456	[{'type': 'retweeted', 'id': '1619263987350396929'}]	1631838289597542400	['1631838289597542400']	1	0	0	0							0.5	0.5	0.0	0.0	0	neutral	0.0	0.75	0.5	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			"RT @user How many more times must we say this?
#TyreNichols
#defundthepolicenow 
#AbolishThePolice 
#NoJusticeNoPeaceProsecuteThePolice…"	-0.658409059	negative	#tyrenichols	0.0571827237	positive	neutral	neutral	neutral	negative
14746	1633657106065661952	en	everyone	2023-03-09 02:33:00	rt  eclipsethis2003 peaceful protests says former first lady michelle obama https  tco oymhphzfzq	RT @eclipsethis2003: Peaceful protests says Former First Lady Michelle Obama. https://t.co/OYmhPHZfZQ	2159100477	[{'type': 'retweeted', 'id': '1633495741028003842'}]	1633657106065661952	['1633657106065661955']	352	0	0	0							0.1666666667	0.2777777778	0.296	0.321	0	neutral	0.125	0.5833333333	0.2777777778	0.6490757154	0.3582589286	0.48979591840000003	0.4285714286			RT @user Peaceful protests says Former First Lady Michelle Obama. http	0.29131263490000003	positive	obama	0.6896393513	neutral	positive	neutral	neutral	positive
16300	1633649684744114176	en	everyone	2023-03-09 02:03:31	rt  tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knewclapper knewschiff knewfbi knewd	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1313581877886820352	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633649684744114176	['1633649684744114177']	3318	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			RT @user Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	-0.0099996645	neutral	obama	0.4889837677	neutral	neutral	neutral	neutral	neutral
4281	1633024876708610048	en	everyone	2023-03-07 08:40:45	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1936037432	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633024876708610048	['1633024876708610048']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
5434	1633162007712239616	en	everyone	2023-03-07 17:45:39	the latest the strange daily https  tco 3bkprljswi #tyrenichols	The latest The Strange Daily! https://t.co/3bkPrLJSwi #tyrenichols	2683368271		1633162007712239616	['1633162007712239616']	0	0	0	7							0.15	0.35000000000000003	-0.2023	0.231	-1	negative	0.25	0.5750000000000001	0.35000000000000003	0.3967080273	0.2578125	0.4693877551	0.4444444444			The latest The Strange Daily! http #tyrenichols	0.08975778520000001	neutral	#tyrenichols	0.5554161348000001	neutral	neutral	neutral	neutral	neutral
11112	1633668761264828416	en	everyone	2023-03-09 03:19:19	i just found magas fatal flaw  their achilles heel  their 2meter exhaust port  leaves of grass forgotten on the toiletthey really do think trans kids spring out of cabbage leaves	I just found MAGA’s fatal flaw, their Achilles heel, their 2-meter exhaust port, Leaves of Grass forgotten on the toilet—they really DO think trans kids spring out of cabbage leaves😂🤣	132960174		1633668761264828416	['1633668761264828419']	0	0	0	21							0.0833333333	0.1	-0.765	0.309	-6	negative	-0.125	0.5416666667	0.1	0.1117244872	0.34486607140000003	0.3673469388	0.3968253968			I just found MAGA’s fatal flaw, their Achilles heel, their 2-meter exhaust port, Leaves of Grass forgotten on the toilet—they really DO think trans kids spring out of cabbage leaves😂🤣	-0.7113937140000001	negative	maga	0.0218981805	neutral	negative	negative	neutral	negative
15140	1633654995433447424	en	everyone	2023-03-09 02:24:37	rt  lionessdeb19 before obama  we had  isisbefore obama  we had  blmbefore obama  we had  antifabefore obama  we had  war on cops	"RT @LionessDeb19: BEFORE OBAMA, WE HAD 🚫 ISIS
BEFORE OBAMA, WE HAD 🚫 BLM
BEFORE OBAMA, WE HAD 🚫 ANTIFA
BEFORE OBAMA, WE HAD 🚫 WAR ON COPS…"	1520401845042040832	[{'type': 'retweeted', 'id': '1633634953182289926'}]	1633654995433447424	['1633654995433447424']	220	0	0	0							0.0	0.0	-0.5994	0.281	-2	negative	-0.25	0.5	0.0	0.19559382120000002	0.31361607140000003	0.4489795918	0.380952381			"RT @user BEFORE OBAMA, WE HAD 🚫 ISIS
BEFORE OBAMA, WE HAD 🚫 BLM
BEFORE OBAMA, WE HAD 🚫 ANTIFA
BEFORE OBAMA, WE HAD 🚫 WAR ON COPS…"	-0.27290508150000004	negative	obama	0.3139048215	neutral	negative	neutral	neutral	negative
4503	1633004353522126848	en	everyone	2023-03-07 07:19:12	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1002986605529817088	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633004353522126848	['1633004353522126849']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
11082	1633668841946374144	en	everyone	2023-03-09 03:19:38	rt  davidmweissman president zelinskyy gives the republican party transparency by giving mccarthy an invite to ukraine russian asset reje	RT @davidmweissman: President Zelinskyy gives the Republican Party transparency by giving McCarthy an invite to Ukraine. Russian asset reje…	378984740	[{'type': 'retweeted', 'id': '1633664248235655170'}]	1633668841946374144	['1633668841946374144']	24	0	0	0							0.0	0.0	0.802	0.455	3	positive	0.75	0.5	0.0	0.9053431248	0.5078125	0.5510204082	0.5079365079			RT @user President Zelinskyy gives the Republican Party transparency by giving McCarthy an invite to Ukraine. Russian asset reje…	0.0599281043	neutral	maga	0.5355513897	neutral	positive	neutral	neutral	neutral
5080	1633912391393071104	en	everyone	2023-03-09 19:27:25	we need real police reform in this country now #tyrenichols https  tco iplqvduqj7	"We need real police reform in this country now. 
#TyreNichols 
https://t.co/iplQvDUqj7"	289118612		1633912391393071104	['1633912391393071105']	0	0	1	132							0.2	0.30000000000000004	0.0	0.0	0	neutral	0.125	0.6000000000000001	0.30000000000000004	0.49916434540000004	0.0	0.48979591840000003	0.4285714286			"We need real police reform in this country now. 
#TyreNichols 
https://t.co/iplQvDUqj7"	-0.5005202293000001	negative	#tyrenichols	0.1623270385	neutral	neutral	neutral	neutral	negative
18467	1633673444377100288	en	everyone	2023-03-09 03:37:55	thanks   olgafromukr for this reminder that russia did the same to south ossetia and abkhazia as they are trying to do in ukraine i support georgians who want to be free of russian oppression https  tco diihf5scax	Thanks, @OlgafromUkr for this reminder that Russia did the same to South Ossetia and Abkhazia as they are trying to do in Ukraine. I support Georgians who want to be free of Russian oppression. https://t.co/DiIHF5ScAX	279062009	[{'type': 'quoted', 'id': '1633549444745404432'}]	1633673444377100288	['1633673444377100296']	0	0	0	22							0.2	0.33333333330000003	0.8481000000000001	0.405	4	positive	0.5	0.6000000000000001	0.33333333330000003	0.9286908078	0.4520089286	0.5714285714	0.4761904762			Thanks, @user for this reminder that Russia did the same to South Ossetia and Abkhazia as they are trying to do in Ukraine. I support Georgians who want to be free of Russian oppression. http	0.2449186593	neutral	russia	0.6587437978	neutral	positive	neutral	neutral	positive
25661	1633090856042262528	en	everyone	2023-03-07 13:35:01	 leekingmemory only arguments i see for not giving it statehood all roll back to it makes it harder for the gopsame with puerto rico  well  other than arguments to let them self govern again	"@LeekingMemory Only arguments I see for not giving it statehood all roll back to “it makes it harder for the GOP.”
Same with Puerto Rico. … well, other than arguments to let them self govern again."	2830586398	[{'type': 'replied_to', 'id': '1633090856042262528'}]	1633098933181267968	['1633098933181267970']	0	1	1	78	1.204896379e+18						-0.05	0.0	-0.128	0.422	0	neutral	0.375	0.47500000000000003	0.0	0.434337807	0.4709821429	0.48979591840000003	0.46031746030000004			"@user Only arguments I see for not giving it statehood all roll back to “it makes it harder for the GOP.”
Same with Puerto Rico. … well, other than arguments to let them self govern again."	-0.5153592825000001	negative	statehood	0.1524451357	neutral	neutral	neutral	neutral	negative
211	1633695793629523968	en	everyone	2023-03-09 05:06:44	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	2397467817	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633695793629523968	['1633695793629523971']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
13342	1633664581477490688	en	everyone	2023-03-09 03:02:42	rt  tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knewclapper knewschiff knewfbi knewd	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1527078191147298816	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633664581477490688	['1633664581477490689']	3316	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			RT @user Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	-0.0099996645	neutral	obama	0.4889837677	neutral	neutral	neutral	neutral	neutral
15583	1633652909253746688	en	everyone	2023-03-09 02:16:20	rt  derrickevans_wv ever wondered what it would be like if obama had a 3rd term we are unfortunately living that nightmare	"RT @DerrickEvans_WV: Ever wondered what it would be like if Obama had a 3rd term? 

We are unfortunately living that nightmare."	1051572058067329024	[{'type': 'retweeted', 'id': '1633652079557238787'}]	1633652909253746688	['1633652909253746688']	77	0	0	0							-0.5	1.0	0.0258	0.308	2	positive	-1.0	0.25	1.0	0.5122309445000001	0.34375000000000006	0.5306122449	0.2857142857			"RT @user Ever wondered what it would be like if Obama had a 3rd term? 

We are unfortunately living that nightmare."	-0.6640367508	negative	obama	0.0534350248	negative	neutral	neutral	negative	negative
5207	1633584523794583552	en	everyone	2023-03-08 21:44:35	rt  sputnikint #doj to review #memphispolice policies as judge blocks release of more #tyrenichols death footage https  tco ibc2k8vmvm h	RT @SputnikInt: #DOJ to Review #MemphisPolice Policies as Judge Blocks Release of More #TyreNichols Death Footage https://t.co/iBC2k8vMvM h…	957831788293836800	[{'type': 'retweeted', 'id': '1633573317457354752'}]	1633584523794583552	['1633584523794583552']	1	0	0	0			0.0	['AT', 'BE', 'BG', 'CY', 'CZ', 'DE', 'DK', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'HR', 'HU', 'IE', 'IT', 'LT', 'LU', 'LV', 'MT', 'NL', 'PL', 'PT', 'RO', 'SE', 'SI', 'SK']			0.0	0.0	-0.7783	0.298	-3	negative	0.0	0.5	0.0	0.1049886047	0.3325892857	0.4285714286	0.4126984127			RT @user #DOJ to Review #MemphisPolice Policies as Judge Blocks Release of More #TyreNichols Death Footage http h…	-0.3969304562	negative	#tyrenichols	0.2313114989	neutral	negative	neutral	neutral	negative
23962	1633589724681052160	en	everyone	2023-03-08 22:05:15	rt  tomfitton leftists belittle police on eve of senate vote to squelch dc softoncrime bill https  tco wzg49yylqd #foxnews	RT @TomFitton: Leftists belittle police on eve of Senate vote to squelch DC soft-on-crime bill https://t.co/WZg49YylqD #FoxNews	14234357	[{'type': 'retweeted', 'id': '1633587310095745029'}]	1633589724681052160	['1633589724681052160']	62	0	0	0							0.025	0.47500000000000003	-0.7506	0.28600000000000003	-5	negative	-0.125	0.5125000000000001	0.47500000000000003	0.11901747280000001	0.3191964286	0.387755102	0.3968253968			RT @user Leftists belittle police on eve of Senate vote to squelch DC soft-on-crime bill http #FoxNews	-0.6169093251000001	negative	statehood	0.0848190112	neutral	negative	neutral	neutral	negative
15896	1633651438231474176	en	everyone	2023-03-09 02:10:29	rt  eclipsethis2003 peaceful protests says former first lady michelle obama https  tco oymhphzfzq	RT @eclipsethis2003: Peaceful protests says Former First Lady Michelle Obama. https://t.co/OYmhPHZfZQ	1594413555398324224	[{'type': 'retweeted', 'id': '1633495741028003842'}]	1633651438231474176	['1633651438231474178']	352	0	0	0							0.1666666667	0.2777777778	0.296	0.321	0	neutral	0.125	0.5833333333	0.2777777778	0.6490757154	0.3582589286	0.48979591840000003	0.4285714286			RT @user Peaceful protests says Former First Lady Michelle Obama. http	0.29131263490000003	positive	obama	0.6896393513	neutral	positive	neutral	neutral	positive
28898	1633874897704189952	en	everyone	2023-03-09 16:58:26	rt  paulrieckhoff im next on  newsnation with  marnihughestv were talking about the new wave of russian missile attacks in #ukraine  ze	RT @PaulRieckhoff: I’m next on @NewsNation with @MarniHughesTV. We’re talking about the new wave of Russian missile attacks in #Ukraine, Ze…	3198173328	[{'type': 'retweeted', 'id': '1633864576843513856'}]	1633874897704189952	['1633874897704189974']	2	0	0	0							0.0454545455	0.1515151515	-0.4767	0.20500000000000002	-1	negative	0.375	0.5227272727	0.1515151515	0.25773613570000004	0.2287946429	0.4693877551	0.46031746030000004			RT @user I’m next on @user with @user We’re talking about the new wave of Russian missile attacks in #Ukraine, Ze…	-0.009999666400000001	neutral	ukraine	0.4889837665	neutral	negative	neutral	neutral	neutral
25880	1633877370565427200	en	everyone	2023-03-09 17:08:15	a year after #russias #invasion of #ukraine  the #oil_market has become more #fragmented and uncertain  a dynamic expected to boost crude prices over the long term https  tco 6vz2j3soo1 https  tco vavlmr4doy  afp news	A year after #Russia's #invasion of #Ukraine, the #oil_market has become more #fragmented and uncertain, a dynamic expected to boost crude prices over the long term. https://t.co/6vZ2j3soo1 https://t.co/vavLMr4doY @AFP News	74081926		1633877370565427200	['1633877370565427200']	0	0	0	0							-0.21250000000000002	0.49166666670000003	-0.1531	0.327	-2	negative	-0.375	0.39375000000000004	0.49166666670000003	0.42162572800000003	0.3649553571	0.4489795918	0.3650793651			A year after #Russia's #invasion of #Ukraine, the #oil_market has become more #fragmented and uncertain, a dynamic expected to boost crude prices over the long term. http http @user News	-0.46994519230000004	negative	ukraine	0.1826881453	neutral	neutral	neutral	negative	negative
5832	1633846350059290624	en	everyone	2023-03-10 00:10:22	 mass_ave is there a science fiction book to be written  or already written  about humans who use chatgpt  and vr  and those that refuse to do so if chatgpt just reflects compiled thought back to ourselves  are we circling the drain of creativity	@mass_ave Is there a science fiction book to be written (or already written) about humans who use ChatGPT (and VR) and those that refuse to do so? If ChatGPT just reflects compiled thought back to ourselves, are we circling the drain of creativity?	30291916	[{'type': 'replied_to', 'id': '1633846350059290629'}]	1633983599828500480	['1633983599828500481']	0	0	0	2	7.012058009e+17						0.0	0.05	0.1027	0.202	-2	negative	0.25	0.5	0.05	0.5511775133	0.2254464286	0.4489795918	0.4444444444			@user Is there a science fiction book to be written (or already written) about humans who use ChatGPT (and VR) and those that refuse to do so? If ChatGPT just reflects compiled thought back to ourselves, are we circling the drain of creativity?	-0.30950692300000004	negative	chatgpt	0.28953023110000004	neutral	neutral	neutral	neutral	negative
8189	1633959885867216896	en	everyone	2023-03-09 22:36:08	this weekthere will be a listing#basedai chatgpt token#chatgpt #gptchat  #crypto #token #coin#coinsharetokensalehttps  tco tloqsdql9j https  tco 2m9rz8ohds	"this week
>>>>>>> 38fa76b (Add annotation datasets)

There will be a listing

#BasedAI ChatGpt token
#ChatGPT #GPTChat  #Crypto #Token #Coin
#Coinshare

tokensale

<<<<<<< HEAD
https://t.co/tLoQsdQl9J https://t.co/2M9Rz8OhdS"	457397505		1.63396E+18	['1633959885867216897']	0	0	0	8							0	0	0	0	0	neutral	0	0.5	0	0.499164345	0	0.489795918	0.412698413	neutral	melissa	"this week
=======
https://t.co/tLoQsdQl9J https://t.co/2M9Rz8OhdS"	457397505		1633959885867216896	['1633959885867216897']	0	0	0	8							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			"this week
>>>>>>> 38fa76b (Add annotation datasets)

There will be a listing

#BasedAI ChatGpt token
#ChatGPT #GPTChat  #Crypto #Token #Coin
#Coinshare

tokensale

<<<<<<< HEAD
https://t.co/tLoQsdQl9J http"	0.119427294	neutral	chatgpt	0.575174215	neutral	neutral	neutral	neutral	neutral
9509	1.63395E+18	en	everyone	3/9/23 21:53	interesting read about jobs that could be the most impacted by #chatgpt #ai  https  tco 91nenjlliz  #education #edtech #work #technology	Interesting read about jobs that could be the most impacted by #Chatgpt #AI  https://t.co/91NenjLliz  #education #edtech #work #technology	49860518		1.63395E+18	['1633949029624172545']	1	0	2	168							0.5	0.5	0.4019	0.172	2	positive	0.5	0.75	0.5	0.702709547	0.191964286	0.530612245	0.476190476	positive	melissa	Interesting read about jobs that could be the most impacted by #Chatgpt #AI  http  #education #edtech #work #technology	0.438199312	positive	chatgpt	0.787456904	positive	positive	neutral	neutral	positive
3202	1.63311E+18	en	everyone	3/7/23 14:20	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	266920729	"[{'type': 'retweeted', 'id': '1632525319973289985'}]"	1.63311E+18	['1633110326538272769']	9130	0	0	0							0	0	0.1531	0.118	0	neutral	0	0.5	0	0.576702963	0.131696429	0.489795918	0.412698413	neutral	melissa	"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.327477396	negative	#chrisrocklive	0.277562994	neutral	neutral	neutral	neutral	negative
9673	1.63395E+18	en	everyone	3/9/23 21:47	rt  terenavarrolb we used  openai to build an online ai education platform quizgpt within 7 dayscheckout  sto_eth https  tco djbuwt	"RT @terenavarrolb: We used @OpenAI to build an online AI education platform Quizgpt within 7 days.

Checkout @sto_eth
 
https://t.co/DjBUwT…"	1.63392E+18	"[{'type': 'retweeted', 'id': '1633821677556740096'}]"	1.63395E+18	['1633947749803540480']	616	0	0	0							0	0	0	0	0	neutral	0.25	0.5	0	0.499164345	0	0.489795918	0.444444444	positive	melissa	"RT @user We used @user to build an online AI education platform Quizgpt within 7 days.

Checkout @user 
https://t.co/DjBUwT…"	0.55112803	positive	chatgpt	0.862660532	neutral	neutral	neutral	neutral	positive
26640	1.63388E+18	en	everyone	3/9/23 17:05	rt  ajenglish one day our luck will run outafter russian strikes forced ukraines zaporizhzhia nuclear plant off the power grid again	"RT @AJEnglish: ""One day our luck will run out.""

After Russian strikes forced Ukraine’s Zaporizhzhia nuclear plant off the power grid again…"	235708122	"[{'type': 'retweeted', 'id': '1633875873173762054'}]"	1.63388E+18	['1633876778489085954']	11	0	0	0							-0.15	0.1	-0.128	0.385	1	positive	-0.125	0.425	0.1	0.434337807	0.4296875	0.510204082	0.396825397	negative	melissa	"RT @user ""One day our luck will run out.""

After Russian strikes forced Ukraine’s Zaporizhzhia nuclear plant off the power grid again…"	-0.571669996	negative	ukraine	0.114945641	neutral	neutral	neutral	neutral	negative
9531	1.63395E+18	en	everyone	3/9/23 21:52	embracing artificial intelligence overcoming anxiety and agitation through adaptationwith the advent of chatgpt  artificial intelligence has occupied a wide range of peoples interests #chatgpt #artificialintelligence #news https  tco la6jxsg0ch	"“Embracing Artificial Intelligence: Overcoming Anxiety and Agitation through Adaptation”
With the advent of ChatGPT, artificial intelligence has occupied a wide range of people’s interests ...
#ChatGPT #ArtificialIntelligence #news 
https://t.co/lA6jxSG0cH"	1.59519E+18		1.63395E+18	['1633948858995683334']	0	0	0	5							-0.433333333	0.8	0.7579	0.404	-1	negative	1.125	0.283333333	0.8	0.883008357	0.450892857	0.469387755	0.555555556	neutral	melissa	"“Embracing Artificial Intelligence: Overcoming Anxiety and Agitation through Adaptation”
With the advent of ChatGPT, artificial intelligence has occupied a wide range of people’s interests ...
#ChatGPT #ArtificialIntelligence #news 
https://t.co/lA6jxSG0cH"	0.362707466	positive	chatgpt	0.737183947	negative	positive	neutral	neutral	positive
22200	1.63381E+18	en	everyone	3/9/23 12:58	rt  tomfitton breaking in a historic repudiation of leftist dc statehood agenda and softoncrime radicalism  us senate votes 8114  incl	"RT @TomFitton: Breaking: In a historic repudiation of leftist DC statehood agenda and soft-on-crime radicalism, US Senate votes 81-14 (incl…"	8.62413E+17	"[{'type': 'retweeted', 'id': '1633641088253665282'}]"	1.63381E+18	['1633814394806345732']	380	0	0	0							0.016666667	0.316666667	-0.5423	0.189	-3	negative	-0.5	0.508333333	0.316666667	0.224512535	0.2109375	0.428571429	0.349206349	positive	melissa	"RT @user Breaking: In a historic repudiation of leftist DC statehood agenda and soft-on-crime radicalism, US Senate votes 81-14 (incl…"	-0.009999665	neutral	statehood	0.488983768	neutral	negative	neutral	negative	neutral
